census_id,kernel_spill_100,kernel_spill_300,kernel_spill_500,airbnb_listings,geometry,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros,other_owners,individual_owners,legal_entity_owners,hoa_owners,total_owners,pct_legal_entity,edu_level_1,edu_level_2,edu_level_3,edu_level_4,edu_level_5,edu_level_6,total_population,pct_edu_1,pct_edu_2,pct_edu_3,pct_edu_4,pct_edu_5,pct_edu_6,population,airbnb_per_1000,year,post
06067,10.05363889455188,59.938825514858195,126.52056994430352,1,"c(430315.484510496, 4583997.29322759)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,22086.76,1,1078,105,2,1186,0.08853288364249579,53,225,271,400,569,24,1542,0.03437094682230869,0.14591439688715954,0.17574578469520102,0.2594033722438392,0.36900129701686124,0.01556420233463035,1757,0.5691519635742743,2015,0
06068,9.302407577507882,62.01083093512114,132.72464992240165,3,"c(430248.201734608, 430274.01808137, 430326.1103218, 4583781.4343438, 4583771.19309348, 4583798.44894195)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,23419.96,2,889,190,0,1081,0.1757631822386679,56,132,172,359,556,5,1280,0.04375,0.103125,0.134375,0.28046875,0.434375,0.00390625,1474,2.03527815468114,2015,0
06069,9.071580428172153,59.76434599462353,130.24894820466272,1,"c(430389.189482986, 4583751.2100805)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,24221.25,2,523,31,0,556,0.05575539568345324,14,135,133,305,373,0,960,0.014583333333333334,0.140625,0.13854166666666667,0.3177083333333333,0.3885416666666667,0,1117,0.8952551477170994,2015,0
06070,9.92650761999848,63.049703062427604,132.17275971392309,3,"c(430469.217540098, 430503.941124823, 430531.461570893, 4583814.8380225, 4583774.53424468, 4583767.60843519)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,20850.61,3,1034,92,2,1131,0.08134394341290893,53,200,279,450,604,13,1599,0.03314571607254534,0.12507817385866166,0.17448405253283303,0.28142589118198874,0.3777360850531582,0.008130081300813009,1813,1.6547159404302263,2015,0
06071,8.24028518387201,57.14161829047833,120.78423263291612,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,22277.25,1,962,317,0,1280,0.24765625,38,114,220,274,301,5,952,0.03991596638655462,0.11974789915966387,0.23109243697478993,0.28781512605042014,0.3161764705882353,0.005252100840336135,1083,NA,2015,0
06072,15.93484044116497,69.64165659154891,134.70150614615886,4,"c(430643.266538546, 430711.089064111, 430746.960164776, 430752.779344574, 4583919.75664698, 4583931.32050708, 4584010.91817367, 4584007.53165013)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,24683.4,4,1108,176,0,1288,0.13664596273291926,45,160,276,396,547,9,1433,0.0314026517794836,0.11165387299371947,0.19260293091416608,0.2763433356594557,0.38171667829727846,0.00628053035589672,1605,2.4922118380062304,2015,0
06073,7.710821074507821,55.041992618885445,115.27990567402972,4,"c(430577.530115635, 430637.689952891, 430638.568343483, 430639.234027721, 4584125.79026402, 4584122.99310634, 4584127.42585158, 4584109.65483427)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,21021.11,2,744,54,0,800,0.0675,54,191,197,344,446,12,1244,0.04340836012861737,0.1535369774919614,0.15836012861736334,0.2765273311897106,0.35852090032154343,0.00964630225080386,1396,2.865329512893983,2015,0
06074,7.950295954209028,51.92867622560014,110.51024677436995,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,21189.88,0,465,116,0,581,0.19965576592082615,46,109,169,257,343,10,934,0.04925053533190578,0.11670235546038545,0.1809421841541756,0.2751605995717345,0.367237687366167,0.010706638115631691,1080,NA,2015,0
07087,0.47224196804967694,2.5843873431472018,7.966224914062804,NA,list(),2015,7,Horta-Guinardó,38,la Teixonera,87,16853.67,4,1009,85,3,1101,0.07720254314259764,147,249,434,320,208,18,1376,0.1068313953488372,0.18095930232558138,0.31540697674418605,0.23255813953488372,0.1511627906976744,0.01308139534883721,1569,NA,2015,0
07088,0.2572762976789767,2.1361478611552913,7.235610456812105,NA,list(),2015,7,Horta-Guinardó,38,la Teixonera,88,14187.2,4,984,212,0,1200,0.17666666666666667,125,220,299,238,175,21,1078,0.11595547309833024,0.20408163265306123,0.27736549165120594,0.22077922077922077,0.16233766233766234,0.01948051948051948,1252,NA,2015,0
07089,0.03605647071678442,1.4486656245987901,6.069113979024399,NA,list(),2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,20459.9,6,797,236,2,1041,0.22670509125840538,89,179,242,287,315,6,1118,0.07960644007155634,0.16010733452593917,0.21645796064400716,0.2567084078711986,0.2817531305903399,0.005366726296958855,1283,NA,2015,0
07090,0.17545331760164626,1.1950603196465357,4.6729238901950625,NA,list(),2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,16212.99,3,809,110,2,924,0.11904761904761904,131,269,355,265,148,33,1201,0.10907577019150708,0.22398001665278935,0.29558701082431305,0.2206494587843464,0.12323064113238967,0.027477102414654453,1413,NA,2015,0
08056,0.11765811309123982,0.6941525219260837,2.00430042424958,NA,list(),2015,8,Nou Barris,48,la Guineueta,56,16843.97,0,716,15,0,731,0.02051983584131327,126,287,367,283,188,20,1271,0.0991345397324941,0.22580645161290322,0.2887490165224233,0.22265932336742722,0.14791502753737215,0.015735641227380016,1441,NA,2015,0
08057,0.0201090860995369,0.5496221135304732,2.008315265907107,NA,list(),2015,8,Nou Barris,48,la Guineueta,57,16347.93,0,586,34,0,620,0.054838709677419356,120,289,317,256,163,21,1166,0.10291595197255575,0.2478559176672384,0.2718696397941681,0.2195540308747856,0.13979416809605488,0.018010291595197257,1308,NA,2015,0
08058,0.11885925180677828,0.6404449997200694,1.7810882836590156,NA,list(),2015,8,Nou Barris,48,la Guineueta,58,15148.59,0,723,41,0,764,0.05366492146596859,171,347,440,265,135,35,1393,0.12275664034458005,0.24910265613783203,0.31586503948312994,0.19023689877961233,0.09691313711414214,0.02512562814070352,1620,NA,2015,0
08059,0.06449072790094801,0.5295529017668372,1.5878647522411695,NA,list(),2015,8,Nou Barris,48,la Guineueta,59,16207.23,0,471,24,0,495,0.048484848484848485,105,216,262,183,94,19,879,0.11945392491467577,0.24573378839590443,0.29806598407281,0.20819112627986347,0.10693970420932879,0.02161547212741752,998,NA,2015,0
08075,0.0018351421930993448,0.28173929032838824,1.1498339737864003,NA,list(),2015,8,Nou Barris,51,Verdun,75,14407.43,3,940,195,0,1138,0.17135325131810195,182,389,459,329,185,40,1584,0.1148989898989899,0.2455808080808081,0.2897727272727273,0.2077020202020202,0.1167929292929293,0.025252525252525252,1824,NA,2015,0
05051,1.4586829117043807,12.393532753858452,37.895365485769034,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,51,31672.41,17,1875,378,0,2270,0.16651982378854627,8,68,141,405,665,20,1307,0.00612088752869166,0.05202754399387911,0.10788064269319052,0.3098699311400153,0.5087987758224942,0.015302218821729151,1626,NA,2015,0
05052,0.6208465082061873,9.664485392036529,32.108334926090016,1,"c(428042.789701682, 4583600.94001125)",2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,52,37156.88,6,949,210,0,1165,0.18025751072961374,6,63,132,404,601,18,1224,0.004901960784313725,0.051470588235294115,0.10784313725490197,0.3300653594771242,0.4910130718954248,0.014705882352941176,1524,0.6561679790026247,2015,0
05053,0.4782436981582999,9.222071387351708,31.319429555196656,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,53,36906.46,5,1046,363,1,1415,0.25653710247349826,0,47,129,399,619,30,1224,0,0.03839869281045752,0.1053921568627451,0.32598039215686275,0.505718954248366,0.024509803921568627,1467,NA,2015,0
06075,6.0998759971130445,45.02021607058335,100.84894860408498,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,24880.44,4,805,67,9,885,0.07570621468926554,21,96,214,274,342,13,960,0.021875,0.1,0.22291666666666668,0.28541666666666665,0.35625,0.013541666666666667,1084,NA,2015,0
06076,7.044064800727144,53.90921145551363,115.93617169994948,2,"c(430327.750211781, 430331.176476098, 4584142.62330949, 4584238.07538098)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,22977.25,6,1161,61,0,1228,0.0496742671009772,25,126,213,328,428,6,1126,0.022202486678507993,0.11190053285968028,0.1891651865008881,0.2912966252220249,0.38010657193605685,0.0053285968028419185,1267,1.5785319652722969,2015,0
06077,8.336722990053113,50.82930681521735,108.81743294731322,1,"c(430290.690832341, 4584287.31789523)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,19831.75,1,629,70,2,702,0.09971509971509972,37,169,258,268,322,9,1063,0.034807149576669805,0.1589840075258702,0.2427093132643462,0.2521166509877705,0.3029162746942615,0.008466603951081843,1214,0.8237232289950577,2015,0
06078,5.279084973990419,38.62078319555672,90.72168114049964,1,"c(430246.978600214, 4584435.40770837)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,20120.06,1,640,184,0,825,0.22303030303030302,41,156,205,292,412,5,1111,0.0369036903690369,0.1404140414041404,0.1845184518451845,0.26282628262826285,0.3708370837083708,0.004500450045004501,1275,0.7843137254901962,2015,0
06079,3.0183542376348766,31.052587039466196,78.50009982079803,1,"c(430271.922918645, 4584508.44668032)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,21995.41,7,719,68,3,797,0.08531994981179424,41,112,195,257,360,0,965,0.04248704663212435,0.11606217616580311,0.20207253886010362,0.26632124352331604,0.37305699481865284,0,1114,0.8976660682226211,2015,0
06080,4.700230828334333,38.88024284724444,91.43769190701192,1,"c(430133.104551298, 4584328.80742114)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,21071.37,0,877,56,2,935,0.059893048128342244,40,154,219,255,338,8,1014,0.03944773175542406,0.15187376725838264,0.21597633136094674,0.2514792899408284,0.3333333333333333,0.007889546351084813,1169,0.8554319931565441,2015,0
06081,8.519361842562706,46.94445483436795,102.89211982771354,1,"c(430053.549431259, 4584140.82591276)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,21369.26,6,971,82,0,1059,0.07743153918791312,26,141,194,328,414,5,1108,0.023465703971119134,0.1272563176895307,0.17509025270758122,0.296028880866426,0.37364620938628157,0.004512635379061372,1268,0.7886435331230284,2015,0
06082,12.316819525951244,48.4684323659183,101.19218780647927,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,22682.39,3,1124,94,0,1221,0.07698607698607698,30,147,265,450,625,8,1525,0.019672131147540985,0.09639344262295083,0.1737704918032787,0.29508196721311475,0.4098360655737705,0.005245901639344262,1776,NA,2015,0
06083,5.65267941169213,38.188075978852034,87.81970014566201,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,23599.51,0,1155,74,1,1230,0.06016260162601626,49,202,303,434,526,13,1527,0.032089063523248196,0.13228552717747216,0.19842829076620824,0.2842174197773412,0.34446627373935823,0.008513425016371971,1716,NA,2015,0
06084,5.322501695655227,32.4704178077162,75.92047508012439,1,"c(429814.576100182, 4584496.21171795)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,20868.21,0,885,184,5,1074,0.1713221601489758,43,173,223,310,509,10,1268,0.03391167192429022,0.13643533123028392,0.17586750788643532,0.2444794952681388,0.40141955835962145,0.007886435331230283,1454,0.687757909215956,2015,0
06085,6.000440643787071,28.585479080336,67.99301756309687,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,23401.07,0,865,182,0,1047,0.17382999044890163,32,108,192,306,420,10,1068,0.0299625468164794,0.10112359550561797,0.1797752808988764,0.28651685393258425,0.39325842696629215,0.009363295880149813,1202,NA,2015,0
06086,3.067202718412146,22.540809713228846,58.466885816844176,2,"c(429759.64784831, 429807.2229696, 4584693.2664488, 4584686.1432234)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,26529.32,6,854,113,0,973,0.11613566289825282,21,68,149,232,342,18,830,0.02530120481927711,0.0819277108433735,0.17951807228915662,0.27951807228915665,0.41204819277108434,0.021686746987951807,950,2.1052631578947367,2015,0
06087,1.9271731781246542,23.99811028386742,64.36277415120594,1,"c(429997.814183044, 4584687.62857283)",2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,26931.35,3,2126,131,2,2262,0.05791335101679929,30,161,249,470,742,11,1663,0.01803968731208659,0.0968129885748647,0.1497294046903187,0.2826217678893566,0.44618159951894165,0.00661455201443175,1860,0.5376344086021505,2015,0
06088,3.801362921438261,31.91224101928212,77.57389032046238,NA,list(),2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,22427.18,1,912,258,0,1171,0.22032450896669514,25,104,217,345,366,5,1062,0.023540489642184557,0.09792843691148775,0.20433145009416195,0.3248587570621469,0.3446327683615819,0.004708097928436911,1209,NA,2015,0
07001,1.8062800361530116,25.17113921377671,68.32733747975195,NA,list(),2015,7,Horta-Guinardó,33,el Baix Guinardó,1,22389.1,1,872,72,3,948,0.0759493670886076,80,231,252,392,424,6,1385,0.05776173285198556,0.16678700361010831,0.18194945848375452,0.28303249097472927,0.3061371841155235,0.004332129963898917,1555,NA,2015,0
07091,8.852919084599355e-4,0.4078778420296142,2.6998216175021397,NA,list(),2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,17600.47,3,463,86,0,552,0.15579710144927536,85,203,267,241,159,16,971,0.08753861997940268,0.2090628218331617,0.2749742533470649,0.2481977342945417,0.16374871266735325,0.016477857878475798,1124,NA,2015,0
07092,0.003509099324125319,0.6363734305275875,3.5062083095364476,NA,list(),2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,14454.96,2,397,72,1,472,0.15254237288135594,182,308,327,243,135,23,1218,0.14942528735632185,0.25287356321839083,0.2684729064039409,0.19950738916256158,0.11083743842364532,0.018883415435139574,1344,NA,2015,0
08012,0.5262873883093045,3.1061939232660345,9.744597557445765,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,17680.76,2,708,29,0,739,0.03924221921515562,77,179,339,319,241,17,1172,0.06569965870307168,0.15273037542662116,0.28924914675767915,0.2721843003412969,0.20563139931740615,0.014505119453924915,1357,NA,2015,0
08013,0.1077016535372312,1.7313146105841333,6.573541302992107,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,18230.46,1,611,60,0,672,0.08928571428571429,56,205,276,267,231,8,1043,0.053691275167785234,0.1965484180249281,0.26462128475551294,0.25599232981783315,0.2214765100671141,0.007670182166826462,1209,NA,2015,0
08014,0.2439114475127914,2.011157829276091,6.849319434159753,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,17084.07,3,808,68,2,881,0.0771850170261067,76,197,267,284,191,13,1028,0.07392996108949416,0.1916342412451362,0.259727626459144,0.27626459143968873,0.1857976653696498,0.01264591439688716,1192,NA,2015,0
08015,0.43229758871999346,2.257449573598821,6.947623312641369,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,16090.53,3,691,48,1,743,0.06460296096904442,112,274,304,261,208,15,1174,0.09540034071550256,0.23339011925042588,0.25894378194207834,0.2223168654173765,0.17717206132879046,0.012776831345826235,1357,NA,2015,0
08016,0.5760283863023096,1.9219979031348293,5.830562341987891,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,16039.72,2,624,41,0,667,0.06146926536731634,85,227,265,226,221,11,1035,0.0821256038647343,0.21932367149758455,0.2560386473429952,0.21835748792270532,0.2135265700483092,0.010628019323671498,1179,NA,2015,0
08017,0.6184813408402833,2.3962905240044168,6.9957588669187585,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,19627.38,12,1012,31,0,1055,0.029383886255924172,78,215,311,311,248,15,1178,0.06621392190152801,0.18251273344651953,0.2640067911714771,0.2640067911714771,0.21052631578947367,0.012733446519524618,1322,NA,2015,0
08018,0.19004073341442396,1.816385603044244,6.223684786425312,NA,list(),2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,17350.5,1,720,23,0,744,0.030913978494623656,66,304,336,395,256,19,1376,0.04796511627906977,0.22093023255813954,0.2441860465116279,0.2870639534883721,0.18604651162790697,0.013808139534883721,1553,NA,2015,0
08019,0.0325339485714172,1.1413778285831464,5.072587605110727,1,"c(431617.108951788, 4586834.99534076)",2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,16207.67,3,1122,46,0,1171,0.03928266438941076,90,312,428,368,317,24,1539,0.05847953216374269,0.20272904483430798,0.27810266406757633,0.23911630929174787,0.20597790773229369,0.015594541910331383,1750,0.5714285714285714,2015,0
08020,0.9691001813338045,1.875443857758791,5.220290091433445,NA,list(),2015,8,Nou Barris,45,Porta,20,18619.45,1,612,70,1,684,0.1023391812865497,97,207,271,307,217,11,1110,0.08738738738738738,0.1864864864864865,0.24414414414414415,0.2765765765765766,0.1954954954954955,0.00990990990990991,1249,NA,2015,0
08021,0.2661000805855736,1.5445155206359806,5.014882327269926,NA,list(),2015,8,Nou Barris,45,Porta,21,17276.01,3,971,62,0,1036,0.059845559845559844,117,265,325,282,255,14,1258,0.09300476947535771,0.21065182829888712,0.25834658187599363,0.22416534181240064,0.20270270270270271,0.011128775834658187,1452,NA,2015,0
08022,0.05405719888983072,1.065310112127657,4.1081048738973855,NA,list(),2015,8,Nou Barris,45,Porta,22,18637.8,0,913,107,0,1020,0.10490196078431373,84,222,292,306,180,7,1091,0.076993583868011,0.20348304307974335,0.2676443629697525,0.2804766269477543,0.16498625114573787,0.006416131989000917,1212,NA,2015,0
05054,0.36880657426877983,8.5697158584086,31.38257709909846,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,54,36940.62,6,479,134,0,619,0.21647819063004847,6,42,90,324,397,15,874,0.006864988558352402,0.04805491990846682,0.10297482837528604,0.3707093821510298,0.45423340961098396,0.017162471395881007,1032,NA,2015,0
05055,0.2673682602325018,6.962305773350377,25.906475931612626,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,55,36899.32,7,1025,216,2,1250,0.1728,0,87,124,394,562,22,1189,0,0.07317073170731707,0.10428931875525652,0.3313708999158957,0.4726661059714045,0.018502943650126155,1440,NA,2015,0
05056,0.576624136323881,10.464688599264228,35.369141741237705,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,56,36726.96,2,661,134,0,797,0.16813048933500627,8,50,104,300,531,13,1006,0.007952286282306162,0.04970178926441352,0.10337972166998012,0.2982107355864811,0.5278330019880716,0.012922465208747515,1213,NA,2015,0
05057,0.7239837428249406,12.096164130011989,39.94014095500938,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,57,36280.61,4,1070,456,3,1533,0.2974559686888454,9,64,150,423,792,36,1474,0.006105834464043419,0.04341926729986431,0.10176390773405698,0.28697421981004073,0.5373134328358209,0.024423337856173677,1716,NA,2015,0
05058,1.5672031070931307,13.018871222889276,40.86858153438039,NA,list(),2015,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,58,31350.88,8,984,243,0,1235,0.19676113360323888,13,78,151,422,610,31,1305,0.00996168582375479,0.059770114942528735,0.11570881226053639,0.32337164750957853,0.4674329501915709,0.02375478927203065,1584,NA,2015,0
