Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Entitats estrangeres,Nombre,4
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Entitats estrangeres,Nombre,5
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Entitats estrangeres,Nombre,7
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Entitats estrangeres,Nombre,6
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Entitats estrangeres,Nombre,5
2025,1,Ciutat Vella,3,la Barceloneta,32,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,3,la Barceloneta,33,Entitats estrangeres,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,34,Entitats estrangeres,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,37,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,3,la Barceloneta,38,Entitats estrangeres,Nombre,5
2025,1,Ciutat Vella,3,la Barceloneta,39,Entitats estrangeres,Nombre,4
2025,1,Ciutat Vella,3,la Barceloneta,40,Entitats estrangeres,Nombre,3
2025,1,Ciutat Vella,3,la Barceloneta,42,Entitats estrangeres,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Entitats estrangeres,Nombre,7
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Entitats estrangeres,Nombre,12
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Entitats estrangeres,Nombre,3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Entitats estrangeres,Nombre,6
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Entitats estrangeres,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Entitats estrangeres,Nombre,3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Entitats estrangeres,Nombre,15
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Entitats estrangeres,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Entitats estrangeres,Nombre,1
2025,1,Ciutat Vella,1,el Raval,1,Corporacions locals,Nombre,29
2025,1,Ciutat Vella,1,el Raval,2,Corporacions locals,Nombre,125
2025,1,Ciutat Vella,1,el Raval,3,Corporacions locals,Nombre,3
2025,1,Ciutat Vella,1,el Raval,4,Corporacions locals,Nombre,68
2025,1,Ciutat Vella,1,el Raval,5,Corporacions locals,Nombre,85
2025,1,Ciutat Vella,1,el Raval,6,Corporacions locals,Nombre,134
2025,1,Ciutat Vella,1,el Raval,7,Corporacions locals,Nombre,26
2025,1,Ciutat Vella,1,el Raval,8,Corporacions locals,Nombre,135
2025,1,Ciutat Vella,1,el Raval,9,Corporacions locals,Nombre,56
2025,1,Ciutat Vella,1,el Raval,10,Corporacions locals,Nombre,37
2025,1,Ciutat Vella,1,el Raval,11,Corporacions locals,Nombre,99
2025,1,Ciutat Vella,1,el Raval,12,Corporacions locals,Nombre,16
2025,1,Ciutat Vella,1,el Raval,13,Corporacions locals,Nombre,26
2025,1,Ciutat Vella,1,el Raval,14,Corporacions locals,Nombre,60
2025,1,Ciutat Vella,1,el Raval,15,Corporacions locals,Nombre,24
2025,1,Ciutat Vella,1,el Raval,16,Corporacions locals,Nombre,17
2025,1,Ciutat Vella,1,el Raval,17,Corporacions locals,Nombre,20
2025,1,Ciutat Vella,1,el Raval,18,Corporacions locals,Nombre,32
2025,1,Ciutat Vella,1,el Raval,19,Corporacions locals,Nombre,83
2025,1,Ciutat Vella,1,el Raval,20,Corporacions locals,Nombre,15
2025,1,Ciutat Vella,1,el Raval,21,Corporacions locals,Nombre,24
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Corporacions locals,Nombre,8
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Corporacions locals,Nombre,22
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Corporacions locals,Nombre,14
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Corporacions locals,Nombre,33
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Corporacions locals,Nombre,15
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Corporacions locals,Nombre,24
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Corporacions locals,Nombre,60
2025,1,Ciutat Vella,3,la Barceloneta,32,Corporacions locals,Nombre,23
2025,1,Ciutat Vella,3,la Barceloneta,33,Corporacions locals,Nombre,6
2025,1,Ciutat Vella,3,la Barceloneta,35,Corporacions locals,Nombre,5
2025,1,Ciutat Vella,3,la Barceloneta,36,Corporacions locals,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,38,Corporacions locals,Nombre,8
2025,1,Ciutat Vella,3,la Barceloneta,39,Corporacions locals,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,40,Corporacions locals,Nombre,2
2025,1,Ciutat Vella,3,la Barceloneta,41,Corporacions locals,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,42,Corporacions locals,Nombre,114
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Corporacions locals,Nombre,73
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Corporacions locals,Nombre,83
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Corporacions locals,Nombre,37
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Corporacions locals,Nombre,14
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Corporacions locals,Nombre,67
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Corporacions locals,Nombre,123
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Corporacions locals,Nombre,36
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Corporacions locals,Nombre,29
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Corporacions locals,Nombre,56
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Corporacions locals,Nombre,4
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Corporacions locals,Nombre,136
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Corporacions locals,Nombre,42
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Corporacions locals,Nombre,19
2025,1,Ciutat Vella,1,el Raval,1,Organismes públics,Nombre,44
2025,1,Ciutat Vella,1,el Raval,2,Organismes públics,Nombre,28
2025,1,Ciutat Vella,1,el Raval,3,Organismes públics,Nombre,147
2025,1,Ciutat Vella,1,el Raval,4,Organismes públics,Nombre,55
2025,1,Ciutat Vella,1,el Raval,5,Organismes públics,Nombre,160
2025,1,Ciutat Vella,1,el Raval,8,Organismes públics,Nombre,27
2025,1,Ciutat Vella,1,el Raval,11,Organismes públics,Nombre,64
2025,1,Ciutat Vella,1,el Raval,12,Organismes públics,Nombre,10
2025,1,Ciutat Vella,1,el Raval,13,Organismes públics,Nombre,1
2025,1,Ciutat Vella,1,el Raval,15,Organismes públics,Nombre,1
2025,1,Ciutat Vella,1,el Raval,18,Organismes públics,Nombre,88
2025,1,Ciutat Vella,1,el Raval,19,Organismes públics,Nombre,70
2025,1,Ciutat Vella,1,el Raval,20,Organismes públics,Nombre,4
2025,1,Ciutat Vella,1,el Raval,21,Organismes públics,Nombre,36
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Organismes públics,Nombre,4
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Organismes públics,Nombre,2
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Organismes públics,Nombre,5
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Organismes públics,Nombre,1
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Organismes públics,Nombre,47
2025,1,Ciutat Vella,3,la Barceloneta,33,Organismes públics,Nombre,14
2025,1,Ciutat Vella,3,la Barceloneta,34,Organismes públics,Nombre,9
2025,1,Ciutat Vella,3,la Barceloneta,36,Organismes públics,Nombre,160
2025,1,Ciutat Vella,3,la Barceloneta,37,Organismes públics,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,39,Organismes públics,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Organismes públics,Nombre,15
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Organismes públics,Nombre,4
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Organismes públics,Nombre,61
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Organismes públics,Nombre,119
2025,1,Ciutat Vella,1,el Raval,1,Congregacions i institucions religioses,Nombre,4
2025,1,Ciutat Vella,1,el Raval,2,Congregacions i institucions religioses,Nombre,2
2025,1,Ciutat Vella,1,el Raval,3,Congregacions i institucions religioses,Nombre,6
2025,1,Ciutat Vella,1,el Raval,5,Congregacions i institucions religioses,Nombre,3
2025,1,Ciutat Vella,1,el Raval,6,Congregacions i institucions religioses,Nombre,2
2025,1,Ciutat Vella,1,el Raval,7,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,1,el Raval,10,Congregacions i institucions religioses,Nombre,4
2025,1,Ciutat Vella,1,el Raval,11,Congregacions i institucions religioses,Nombre,3
2025,1,Ciutat Vella,1,el Raval,12,Congregacions i institucions religioses,Nombre,3
2025,1,Ciutat Vella,1,el Raval,14,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,1,el Raval,15,Congregacions i institucions religioses,Nombre,4
2025,1,Ciutat Vella,1,el Raval,16,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,1,el Raval,17,Congregacions i institucions religioses,Nombre,24
2025,1,Ciutat Vella,1,el Raval,19,Congregacions i institucions religioses,Nombre,3
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Congregacions i institucions religioses,Nombre,13
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Congregacions i institucions religioses,Nombre,31
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Congregacions i institucions religioses,Nombre,2
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Congregacions i institucions religioses,Nombre,6
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Congregacions i institucions religioses,Nombre,32
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,33,Congregacions i institucions religioses,Nombre,2
2025,1,Ciutat Vella,3,la Barceloneta,35,Congregacions i institucions religioses,Nombre,3
2025,1,Ciutat Vella,3,la Barceloneta,36,Congregacions i institucions religioses,Nombre,4
2025,1,Ciutat Vella,3,la Barceloneta,38,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,42,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Congregacions i institucions religioses,Nombre,6
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Congregacions i institucions religioses,Nombre,9
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Congregacions i institucions religioses,Nombre,15
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Congregacions i institucions religioses,Nombre,17
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Congregacions i institucions religioses,Nombre,19
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Congregacions i institucions religioses,Nombre,1
2025,1,Ciutat Vella,1,el Raval,3,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,1,el Raval,4,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,56
2025,1,Ciutat Vella,1,el Raval,6,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,1,el Raval,13,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,1,el Raval,17,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,1,el Raval,19,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,18
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,14
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,17
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Òrgans de l'Administració de l'Estat i comunitats autònomes,Nombre,1
2025,1,Ciutat Vella,1,el Raval,1,Altres tipus no definits,Nombre,1
2025,1,Ciutat Vella,1,el Raval,3,Altres tipus no definits,Nombre,2
2025,1,Ciutat Vella,1,el Raval,6,Altres tipus no definits,Nombre,1
2025,1,Ciutat Vella,1,el Raval,9,Altres tipus no definits,Nombre,2
2025,1,Ciutat Vella,1,el Raval,10,Altres tipus no definits,Nombre,1
2025,1,Ciutat Vella,1,el Raval,11,Altres tipus no definits,Nombre,2
2025,1,Ciutat Vella,1,el Raval,12,Altres tipus no definits,Nombre,1
2025,1,Ciutat Vella,1,el Raval,13,Altres tipus no definits,Nombre,2
2025,1,Ciutat Vella,1,el Raval,16,Altres tipus no definits,Nombre,1
2025,1,Ciutat Vella,1,el Raval,20,Altres tipus no definits,Nombre,1
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Altres tipus no definits,Nombre,3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Altres tipus no definits,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Altres tipus no definits,Nombre,2
2025,1,Ciutat Vella,3,la Barceloneta,40,Establiments permanents d'entitats no residents a Espanya,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Establiments permanents d'entitats no residents a Espanya,Nombre,1
2025,1,Ciutat Vella,1,el Raval,1,No consta,Nombre,5
2025,1,Ciutat Vella,1,el Raval,2,No consta,Nombre,3
2025,1,Ciutat Vella,1,el Raval,3,No consta,Nombre,15
2025,1,Ciutat Vella,1,el Raval,4,No consta,Nombre,8
2025,1,Ciutat Vella,1,el Raval,5,No consta,Nombre,34
2025,1,Ciutat Vella,1,el Raval,6,No consta,Nombre,35
2025,1,Ciutat Vella,1,el Raval,7,No consta,Nombre,9
2025,1,Ciutat Vella,1,el Raval,8,No consta,Nombre,3
2025,1,Ciutat Vella,1,el Raval,9,No consta,Nombre,4
2025,1,Ciutat Vella,1,el Raval,10,No consta,Nombre,5
2025,1,Ciutat Vella,1,el Raval,11,No consta,Nombre,22
2025,1,Ciutat Vella,1,el Raval,12,No consta,Nombre,12
2025,1,Ciutat Vella,1,el Raval,13,No consta,Nombre,14
2025,1,Ciutat Vella,1,el Raval,14,No consta,Nombre,24
2025,1,Ciutat Vella,1,el Raval,15,No consta,Nombre,3
2025,1,Ciutat Vella,1,el Raval,16,No consta,Nombre,3
2025,1,Ciutat Vella,1,el Raval,17,No consta,Nombre,6
2025,1,Ciutat Vella,1,el Raval,18,No consta,Nombre,1
2025,1,Ciutat Vella,1,el Raval,19,No consta,Nombre,6
2025,1,Ciutat Vella,1,el Raval,20,No consta,Nombre,7
2025,1,Ciutat Vella,1,el Raval,21,No consta,Nombre,4
2025,1,Ciutat Vella,2,el Barri Gòtic,22,No consta,Nombre,3
2025,1,Ciutat Vella,2,el Barri Gòtic,23,No consta,Nombre,12
2025,1,Ciutat Vella,2,el Barri Gòtic,25,No consta,Nombre,3
2025,1,Ciutat Vella,2,el Barri Gòtic,26,No consta,Nombre,7
2025,1,Ciutat Vella,2,el Barri Gòtic,27,No consta,Nombre,5
2025,1,Ciutat Vella,2,el Barri Gòtic,28,No consta,Nombre,15
2025,1,Ciutat Vella,2,el Barri Gòtic,29,No consta,Nombre,8
2025,1,Ciutat Vella,2,el Barri Gòtic,30,No consta,Nombre,6
2025,1,Ciutat Vella,2,el Barri Gòtic,31,No consta,Nombre,9
2025,1,Ciutat Vella,3,la Barceloneta,32,No consta,Nombre,4
2025,1,Ciutat Vella,3,la Barceloneta,33,No consta,Nombre,4
2025,1,Ciutat Vella,3,la Barceloneta,34,No consta,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,35,No consta,Nombre,11
2025,1,Ciutat Vella,3,la Barceloneta,36,No consta,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,37,No consta,Nombre,1
2025,1,Ciutat Vella,3,la Barceloneta,38,No consta,Nombre,6
2025,1,Ciutat Vella,3,la Barceloneta,39,No consta,Nombre,5
2025,1,Ciutat Vella,3,la Barceloneta,40,No consta,Nombre,4
2025,1,Ciutat Vella,3,la Barceloneta,41,No consta,Nombre,7
2025,1,Ciutat Vella,3,la Barceloneta,42,No consta,Nombre,3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,No consta,Nombre,4
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,No consta,Nombre,4
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,No consta,Nombre,8
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,No consta,Nombre,9
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,No consta,Nombre,16
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,No consta,Nombre,15
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,No consta,Nombre,1
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,No consta,Nombre,7
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,No consta,Nombre,3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,No consta,Nombre,3
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,No consta,Nombre,4
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,No consta,Nombre,2
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,No consta,Nombre,3
2025,2,L'Eixample,5,el Fort Pienc,1,Persona Física - Espanyola,Nombre,378
2025,2,L'Eixample,5,el Fort Pienc,2,Persona Física - Espanyola,Nombre,681
2025,2,L'Eixample,5,el Fort Pienc,3,Persona Física - Espanyola,Nombre,444
2025,2,L'Eixample,5,el Fort Pienc,4,Persona Física - Espanyola,Nombre,441
2025,2,L'Eixample,5,el Fort Pienc,5,Persona Física - Espanyola,Nombre,851
2025,2,L'Eixample,5,el Fort Pienc,6,Persona Física - Espanyola,Nombre,652
2025,2,L'Eixample,5,el Fort Pienc,7,Persona Física - Espanyola,Nombre,362
2025,2,L'Eixample,5,el Fort Pienc,8,Persona Física - Espanyola,Nombre,620
2025,2,L'Eixample,5,el Fort Pienc,9,Persona Física - Espanyola,Nombre,630
2025,2,L'Eixample,5,el Fort Pienc,10,Persona Física - Espanyola,Nombre,460
2025,2,L'Eixample,5,el Fort Pienc,11,Persona Física - Espanyola,Nombre,490
2025,2,L'Eixample,5,el Fort Pienc,12,Persona Física - Espanyola,Nombre,511
2025,2,L'Eixample,5,el Fort Pienc,13,Persona Física - Espanyola,Nombre,483
2025,2,L'Eixample,5,el Fort Pienc,14,Persona Física - Espanyola,Nombre,449
2025,2,L'Eixample,5,el Fort Pienc,15,Persona Física - Espanyola,Nombre,522
2025,2,L'Eixample,5,el Fort Pienc,16,Persona Física - Espanyola,Nombre,744
2025,2,L'Eixample,5,el Fort Pienc,17,Persona Física - Espanyola,Nombre,778
2025,2,L'Eixample,5,el Fort Pienc,18,Persona Física - Espanyola,Nombre,752
